images,label
pcrhealthy.142.jpg,Healthy
salmo.2188.jpg,Salmonella
pcrhealthy.196.jpg,Healthy
cocci.46.jpg,Coccidiosis
healthy.738.jpg,Healthy
salmo.1960.jpg,Salmonella
salmo.1688.jpg,Salmonella
ncd.345.jpg,New Castle Disease
pcrsalmo.75.jpg,Salmonella
cocci.1220.jpg,Coccidiosis
cocci.872.jpg,Coccidiosis
cocci.1403.jpg,Coccidiosis
cocci.952.jpg,Coccidiosis
pcrcocci.55.jpg,Coccidiosis
salmo.1837.jpg,Salmonella
salmo.2212.jpg,Salmonella
healthy.1774.jpg,Healthy
healthy.198.jpg,Healthy
pcrhealthy.48.jpg,Healthy
salmo.1126.jpg,Salmonella
cocci.1566.jpg,Coccidiosis
healthy.1368.jpg,Healthy
salmo.1548.jpg,Salmonella
healthy.1028.jpg,Healthy
cocci.816.jpg,Coccidiosis
salmo.544.jpg,Salmonella
cocci.1130.jpg,Coccidiosis
healthy.217.jpg,Healthy
salmo.1527.jpg,Salmonella
cocci.1400.jpg,Coccidiosis
pcrcocci.250.jpg,Coccidiosis
salmo.313.jpg,Salmonella
cocci.65.jpg,Coccidiosis
salmo.1672.jpg,Salmonella
cocci.13.jpg,Coccidiosis
healthy.1816.jpg,Healthy
pcrncd.44.jpg,New Castle Disease
pcrsalmo.311.jpg,Salmonella
cocci.1169.jpg,Coccidiosis
salmo.1765.jpg,Salmonella
cocci.1696.jpg,Coccidiosis
cocci.578.jpg,Coccidiosis
salmo.51.jpg,Salmonella
salmo.300.jpg,Salmonella
salmo.168.jpg,Salmonella
cocci.1351.jpg,Coccidiosis
cocci.1906.jpg,Coccidiosis
ncd.138.jpg,New Castle Disease
cocci.82.jpg,Coccidiosis
healthy.1672.jpg,Healthy
pcrhealthy.250.jpg,Healthy
healthy.929.jpg,Healthy
cocci.814.jpg,Coccidiosis
ncd.2.jpg,New Castle Disease
healthy.1736.jpg,Healthy
ncd.335.jpg,New Castle Disease
pcrsalmo.260.jpg,Salmonella
healthy.1308.jpg,Healthy
salmo.667.jpg,Salmonella
healthy.538.jpg,Healthy
pcrsalmo.339.jpg,Salmonella
salmo.235.jpg,Salmonella
cocci.1520.jpg,Coccidiosis
pcrhealthy.233.jpg,Healthy
salmo.1149.jpg,Salmonella
salmo.1435.jpg,Salmonella
healthy.1243.jpg,Healthy
healthy.1043.jpg,Healthy
salmo.918.jpg,Salmonella
salmo.2052.jpg,Salmonella
healthy.46.jpg,Healthy
cocci.1182.jpg,Coccidiosis
healthy.817.jpg,Healthy
salmo.1345.jpg,Salmonella
ncd.365.jpg,New Castle Disease
salmo.1488.jpg,Salmonella
salmo.563.jpg,Salmonella
healthy.739.jpg,Healthy
salmo.1825.jpg,Salmonella
cocci.1931.jpg,Coccidiosis
healthy.1855.jpg,Healthy
salmo.2085.jpg,Salmonella
pcrsalmo.129.jpg,Salmonella
cocci.679.jpg,Coccidiosis
ncd.141.jpg,New Castle Disease
salmo.1662.jpg,Salmonella
cocci.1022.jpg,Coccidiosis
cocci.1279.jpg,Coccidiosis
salmo.1779.jpg,Salmonella
healthy.1502.jpg,Healthy
salmo.131.jpg,Salmonella
healthy.235.jpg,Healthy
pcrhealthy.190.jpg,Healthy
cocci.786.jpg,Coccidiosis
healthy.1080.jpg,Healthy
healthy.1752.jpg,Healthy
cocci.592.jpg,Coccidiosis
healthy.375.jpg,Healthy
cocci.1459.jpg,Coccidiosis
salmo.1297.jpg,Salmonella
healthy.1335.jpg,Healthy
healthy.512.jpg,Healthy
salmo.1078.jpg,Salmonella
healthy.1244.jpg,Healthy
salmo.1356.jpg,Salmonella
cocci.93.jpg,Coccidiosis
salmo.876.jpg,Salmonella
pcrhealthy.181.jpg,Healthy
cocci.1362.jpg,Coccidiosis
healthy.2034.jpg,Healthy
healthy.20.jpg,Healthy
pcrcocci.122.jpg,Coccidiosis
salmo.1589.jpg,Salmonella
cocci.1030.jpg,Coccidiosis
salmo.857.jpg,Salmonella
pcrncd.34.jpg,New Castle Disease
cocci.1995.jpg,Coccidiosis
pcrsalmo.131.jpg,Salmonella
healthy.877.jpg,Healthy
salmo.688.jpg,Salmonella
healthy.881.jpg,Healthy
cocci.1434.jpg,Coccidiosis
cocci.940.jpg,Coccidiosis
salmo.291.jpg,Salmonella
cocci.443.jpg,Coccidiosis
salmo.1961.jpg,Salmonella
cocci.618.jpg,Coccidiosis
salmo.1940.jpg,Salmonella
cocci.692.jpg,Coccidiosis
salmo.1806.jpg,Salmonella
ncd.52.jpg,New Castle Disease
healthy.723.jpg,Healthy
salmo.580.jpg,Salmonella
healthy.1532.jpg,Healthy
ncd.71.jpg,New Castle Disease
salmo.2113.jpg,Salmonella
healthy.462.jpg,Healthy
healthy.708.jpg,Healthy
healthy.527.jpg,Healthy
salmo.825.jpg,Salmonella
salmo.1690.jpg,Salmonella
pcrsalmo.69.jpg,Salmonella
cocci.1335.jpg,Coccidiosis
cocci.429.jpg,Coccidiosis
pcrhealthy.206.jpg,Healthy
salmo.200.jpg,Salmonella
cocci.666.jpg,Coccidiosis
salmo.1773.jpg,Salmonella
healthy.1181.jpg,Healthy
ncd.124.jpg,New Castle Disease
healthy.23.jpg,Healthy
pcrsalmo.168.jpg,Salmonella
healthy.1401.jpg,Healthy
pcrcocci.108.jpg,Coccidiosis
healthy.1695.jpg,Healthy
cocci.959.jpg,Coccidiosis
cocci.1503.jpg,Coccidiosis
salmo.1807.jpg,Salmonella
cocci.889.jpg,Coccidiosis
cocci.551.jpg,Coccidiosis
healthy.1430.jpg,Healthy
healthy.439.jpg,Healthy
cocci.1257.jpg,Coccidiosis
cocci.1210.jpg,Coccidiosis
cocci.1324.jpg,Coccidiosis
pcrcocci.110.jpg,Coccidiosis
salmo.997.jpg,Salmonella
salmo.408.jpg,Salmonella
pcrhealthy.259.jpg,Healthy
salmo.2111.jpg,Salmonella
salmo.1641.jpg,Salmonella
healthy.1654.jpg,Healthy
salmo.304.jpg,Salmonella
salmo.1282.jpg,Salmonella
salmo.2030.jpg,Salmonella
pcrhealthy.54.jpg,Healthy
cocci.514.jpg,Coccidiosis
cocci.787.jpg,Coccidiosis
pcrsalmo.68.jpg,Salmonella
pcrsalmo.120.jpg,Salmonella
healthy.1113.jpg,Healthy
healthy.796.jpg,Healthy
cocci.1783.jpg,Coccidiosis
healthy.72.jpg,Healthy
cocci.1821.jpg,Coccidiosis
ncd.151.jpg,New Castle Disease
cocci.1896.jpg,Coccidiosis
salmo.1498.jpg,Salmonella
healthy.777.jpg,Healthy
cocci.1416.jpg,Coccidiosis
cocci.1006.jpg,Coccidiosis
cocci.732.jpg,Coccidiosis
healthy.579.jpg,Healthy
salmo.1508.jpg,Salmonella
salmo.1339.jpg,Salmonella
healthy.472.jpg,Healthy
salmo.32.jpg,Salmonella
salmo.1594.jpg,Salmonella
cocci.2079.jpg,Coccidiosis
pcrsalmo.133.jpg,Salmonella
pcrsalmo.276.jpg,Salmonella
healthy.1732.jpg,Healthy
ncd.235.jpg,New Castle Disease
cocci.558.jpg,Coccidiosis
pcrsalmo.330.jpg,Salmonella
ncd.267.jpg,New Castle Disease
salmo.1477.jpg,Salmonella
healthy.1900.jpg,Healthy
ncd.142.jpg,New Castle Disease
cocci.140.jpg,Coccidiosis
salmo.19.jpg,Salmonella
pcrsalmo.237.jpg,Salmonella
salmo.1756.jpg,Salmonella
salmo.329.jpg,Salmonella
healthy.523.jpg,Healthy
salmo.1785.jpg,Salmonella
cocci.552.jpg,Coccidiosis
pcrsalmo.205.jpg,Salmonella
pcrcocci.215.jpg,Coccidiosis
pcrsalmo.313.jpg,Salmonella
cocci.1846.jpg,Coccidiosis
healthy.1688.jpg,Healthy
healthy.1180.jpg,Healthy
cocci.139.jpg,Coccidiosis
cocci.308.jpg,Coccidiosis
salmo.721.jpg,Salmonella
pcrcocci.217.jpg,Coccidiosis
cocci.395.jpg,Coccidiosis
healthy.1287.jpg,Healthy
salmo.2154.jpg,Salmonella
cocci.188.jpg,Coccidiosis
healthy.1687.jpg,Healthy
healthy.1111.jpg,Healthy
cocci.547.jpg,Coccidiosis
pcrhealthy.296.jpg,Healthy
salmo.1472.jpg,Salmonella
healthy.797.jpg,Healthy
salmo.2029.jpg,Salmonella
pcrhealthy.238.jpg,Healthy
healthy.402.jpg,Healthy
pcrhealthy.82.jpg,Healthy
salmo.266.jpg,Salmonella
healthy.1399.jpg,Healthy
healthy.1583.jpg,Healthy
ncd.30.jpg,New Castle Disease
pcrhealthy.275.jpg,Healthy
salmo.2172.jpg,Salmonella
salmo.2266.jpg,Salmonella
healthy.143.jpg,Healthy
cocci.112.jpg,Coccidiosis
pcrcocci.372.jpg,Coccidiosis
healthy.733.jpg,Healthy
cocci.104.jpg,Coccidiosis
cocci.127.jpg,Coccidiosis
cocci.649.jpg,Coccidiosis
salmo.669.jpg,Salmonella
ncd.91.jpg,New Castle Disease
healthy.1438.jpg,Healthy
pcrcocci.210.jpg,Coccidiosis
salmo.708.jpg,Salmonella
salmo.1703.jpg,Salmonella
cocci.392.jpg,Coccidiosis
salmo.858.jpg,Salmonella
pcrhealthy.301.jpg,Healthy
healthy.1867.jpg,Healthy
healthy.700.jpg,Healthy
cocci.1199.jpg,Coccidiosis
healthy.831.jpg,Healthy
cocci.1573.jpg,Coccidiosis
pcrcocci.155.jpg,Coccidiosis
salmo.382.jpg,Salmonella
ncd.352.jpg,New Castle Disease
healthy.2053.jpg,Healthy
cocci.634.jpg,Coccidiosis
cocci.1427.jpg,Coccidiosis
cocci.824.jpg,Coccidiosis
healthy.165.jpg,Healthy
salmo.1350.jpg,Salmonella
salmo.506.jpg,Salmonella
healthy.1537.jpg,Healthy
cocci.1739.jpg,Coccidiosis
healthy.1536.jpg,Healthy
healthy.189.jpg,Healthy
pcrcocci.328.jpg,Coccidiosis
cocci.754.jpg,Coccidiosis
salmo.1522.jpg,Salmonella
healthy.1107.jpg,Healthy
salmo.640.jpg,Salmonella
cocci.530.jpg,Coccidiosis
cocci.1345.jpg,Coccidiosis
cocci.1039.jpg,Coccidiosis
salmo.771.jpg,Salmonella
ncd.207.jpg,New Castle Disease
healthy.388.jpg,Healthy
salmo.368.jpg,Salmonella
pcrhealthy.145.jpg,Healthy
cocci.1012.jpg,Coccidiosis
healthy.54.jpg,Healthy
pcrsalmo.71.jpg,Salmonella
cocci.1105.jpg,Coccidiosis
cocci.626.jpg,Coccidiosis
ncd.215.jpg,New Castle Disease
healthy.944.jpg,Healthy
healthy.1325.jpg,Healthy
healthy.153.jpg,Healthy
healthy.1506.jpg,Healthy
healthy.542.jpg,Healthy
salmo.387.jpg,Salmonella
cocci.540.jpg,Coccidiosis
healthy.1403.jpg,Healthy
salmo.1935.jpg,Salmonella
cocci.968.jpg,Coccidiosis
pcrcocci.368.jpg,Coccidiosis
salmo.65.jpg,Salmonella
salmo.1200.jpg,Salmonella
pcrsalmo.239.jpg,Salmonella
healthy.19.jpg,Healthy
salmo.539.jpg,Salmonella
cocci.1699.jpg,Coccidiosis
cocci.2075.jpg,Coccidiosis
salmo.2116.jpg,Salmonella
salmo.1585.jpg,Salmonella
salmo.803.jpg,Salmonella
cocci.525.jpg,Coccidiosis
healthy.1546.jpg,Healthy
salmo.705.jpg,Salmonella
pcrncd.112.jpg,New Castle Disease
salmo.104.jpg,Salmonella
healthy.1761.jpg,Healthy
healthy.1929.jpg,Healthy
salmo.308.jpg,Salmonella
salmo.1255.jpg,Salmonella
salmo.1335.jpg,Salmonella
salmo.919.jpg,Salmonella
salmo.208.jpg,Salmonella
salmo.1831.jpg,Salmonella
healthy.1447.jpg,Healthy
cocci.121.jpg,Coccidiosis
salmo.1185.jpg,Salmonella
salmo.1479.jpg,Salmonella
salmo.1675.jpg,Salmonella
cocci.841.jpg,Coccidiosis
pcrcocci.7.jpg,Coccidiosis
salmo.2044.jpg,Salmonella
pcrcocci.141.jpg,Coccidiosis
salmo.1145.jpg,Salmonella
pcrncd.165.jpg,New Castle Disease
cocci.102.jpg,Coccidiosis
pcrcocci.273.jpg,Coccidiosis
salmo.1462.jpg,Salmonella
pcrhealthy.155.jpg,Healthy
healthy.2041.jpg,Healthy
cocci.1033.jpg,Coccidiosis
cocci.186.jpg,Coccidiosis
healthy.1604.jpg,Healthy
cocci.168.jpg,Coccidiosis
salmo.1448.jpg,Salmonella
healthy.1728.jpg,Healthy
pcrhealthy.80.jpg,Healthy
salmo.2190.jpg,Salmonella
cocci.1339.jpg,Coccidiosis
pcrhealthy.2.jpg,Healthy
salmo.1276.jpg,Salmonella
salmo.401.jpg,Salmonella
healthy.1697.jpg,Healthy
healthy.1276.jpg,Healthy
salmo.1567.jpg,Salmonella
ncd.160.jpg,New Castle Disease
healthy.315.jpg,Healthy
cocci.941.jpg,Coccidiosis
ncd.11.jpg,New Castle Disease
cocci.1599.jpg,Coccidiosis
cocci.1333.jpg,Coccidiosis
pcrhealthy.185.jpg,Healthy
salmo.1136.jpg,Salmonella
cocci.987.jpg,Coccidiosis
pcrsalmo.43.jpg,Salmonella
healthy.1617.jpg,Healthy
pcrncd.178.jpg,New Castle Disease
cocci.2065.jpg,Coccidiosis
salmo.1601.jpg,Salmonella
cocci.689.jpg,Coccidiosis
salmo.189.jpg,Salmonella
healthy.1378.jpg,Healthy
cocci.995.jpg,Coccidiosis
healthy.1395.jpg,Healthy
cocci.1615.jpg,Coccidiosis
salmo.777.jpg,Salmonella
pcrncd.156.jpg,New Castle Disease
cocci.192.jpg,Coccidiosis
cocci.675.jpg,Coccidiosis
healthy.1992.jpg,Healthy
ncd.336.jpg,New Castle Disease
pcrncd.52.jpg,New Castle Disease
cocci.1202.jpg,Coccidiosis
healthy.706.jpg,Healthy
salmo.1268.jpg,Salmonella
healthy.1515.jpg,Healthy
pcrsalmo.332.jpg,Salmonella
healthy.1942.jpg,Healthy
healthy.1317.jpg,Healthy
pcrcocci.339.jpg,Coccidiosis
salmo.2158.jpg,Salmonella
cocci.1623.jpg,Coccidiosis
ncd.193.jpg,New Castle Disease
cocci.598.jpg,Coccidiosis
salmo.1867.jpg,Salmonella
cocci.742.jpg,Coccidiosis
salmo.402.jpg,Salmonella
cocci.1338.jpg,Coccidiosis
healthy.1039.jpg,Healthy
salmo.1296.jpg,Salmonella
salmo.2046.jpg,Salmonella
pcrncd.40.jpg,New Castle Disease
cocci.151.jpg,Coccidiosis
cocci.717.jpg,Coccidiosis
salmo.1030.jpg,Salmonella
salmo.2071.jpg,Salmonella
pcrsalmo.28.jpg,Salmonella
pcrncd.150.jpg,New Castle Disease
healthy.374.jpg,Healthy
salmo.1566.jpg,Salmonella
salmo.594.jpg,Salmonella
salmo.1495.jpg,Salmonella
cocci.52.jpg,Coccidiosis
salmo.470.jpg,Salmonella
healthy.743.jpg,Healthy
healthy.416.jpg,Healthy
healthy.1126.jpg,Healthy
salmo.2136.jpg,Salmonella
pcrsalmo.184.jpg,Salmonella
healthy.56.jpg,Healthy
healthy.484.jpg,Healthy
pcrncd.90.jpg,New Castle Disease
healthy.978.jpg,Healthy
cocci.1750.jpg,Coccidiosis
healthy.653.jpg,Healthy
healthy.493.jpg,Healthy
healthy.1280.jpg,Healthy
healthy.358.jpg,Healthy
cocci.815.jpg,Coccidiosis
pcrsalmo.308.jpg,Salmonella
cocci.839.jpg,Coccidiosis
salmo.283.jpg,Salmonella
ncd.314.jpg,New Castle Disease
pcrcocci.216.jpg,Coccidiosis
salmo.154.jpg,Salmonella
healthy.1424.jpg,Healthy
healthy.232.jpg,Healthy
cocci.38.jpg,Coccidiosis
healthy.2033.jpg,Healthy
salmo.2241.jpg,Salmonella
salmo.173.jpg,Salmonella
pcrncd.24.jpg,New Castle Disease
salmo.23.jpg,Salmonella
salmo.1317.jpg,Salmonella
cocci.1162.jpg,Coccidiosis
pcrsalmo.38.jpg,Salmonella
pcrcocci.261.jpg,Coccidiosis
cocci.1508.jpg,Coccidiosis
cocci.1059.jpg,Coccidiosis
healthy.945.jpg,Healthy
salmo.2232.jpg,Salmonella
salmo.961.jpg,Salmonella
healthy.469.jpg,Healthy
cocci.1986.jpg,Coccidiosis
healthy.1670.jpg,Healthy
pcrsalmo.46.jpg,Salmonella
cocci.295.jpg,Coccidiosis
healthy.707.jpg,Healthy
cocci.871.jpg,Coccidiosis
salmo.314.jpg,Salmonella
pcrcocci.100.jpg,Coccidiosis
cocci.1917.jpg,Coccidiosis
pcrncd.114.jpg,New Castle Disease
pcrhealthy.32.jpg,Healthy
healthy.800.jpg,Healthy
salmo.1466.jpg,Salmonella
salmo.703.jpg,Salmonella
healthy.1841.jpg,Healthy
ncd.19.jpg,New Castle Disease
healthy.1870.jpg,Healthy
salmo.823.jpg,Salmonella
cocci.1421.jpg,Coccidiosis
pcrncd.59.jpg,New Castle Disease
healthy.1829.jpg,Healthy
cocci.360.jpg,Coccidiosis
pcrsalmo.267.jpg,Salmonella
healthy.434.jpg,Healthy
healthy.1077.jpg,Healthy
ncd.188.jpg,New Castle Disease
ncd.200.jpg,New Castle Disease
salmo.128.jpg,Salmonella
cocci.248.jpg,Coccidiosis
healthy.483.jpg,Healthy
pcrncd.31.jpg,New Castle Disease
cocci.728.jpg,Coccidiosis
healthy.1527.jpg,Healthy
cocci.1884.jpg,Coccidiosis
healthy.1893.jpg,Healthy
cocci.1663.jpg,Coccidiosis
healthy.1559.jpg,Healthy
healthy.1703.jpg,Healthy
healthy.154.jpg,Healthy
healthy.1020.jpg,Healthy
salmo.1771.jpg,Salmonella
pcrcocci.106.jpg,Coccidiosis
salmo.962.jpg,Salmonella
salmo.1918.jpg,Salmonella
cocci.541.jpg,Coccidiosis
pcrncd.140.jpg,New Castle Disease
pcrcocci.213.jpg,Coccidiosis
salmo.1248.jpg,Salmonella
pcrcocci.134.jpg,Coccidiosis
cocci.1555.jpg,Coccidiosis
healthy.1158.jpg,Healthy
healthy.718.jpg,Healthy
pcrhealthy.184.jpg,Healthy
pcrhealthy.53.jpg,Healthy
salmo.1191.jpg,Salmonella
healthy.722.jpg,Healthy
salmo.510.jpg,Salmonella
cocci.1005.jpg,Coccidiosis
salmo.416.jpg,Salmonella
cocci.298.jpg,Coccidiosis
pcrcocci.114.jpg,Coccidiosis
salmo.1635.jpg,Salmonella
healthy.1759.jpg,Healthy
cocci.963.jpg,Coccidiosis
healthy.1457.jpg,Healthy
pcrsalmo.261.jpg,Salmonella
pcrsalmo.326.jpg,Salmonella
salmo.1896.jpg,Salmonella
cocci.1224.jpg,Coccidiosis
salmo.357.jpg,Salmonella
ncd.105.jpg,New Castle Disease
salmo.920.jpg,Salmonella
healthy.931.jpg,Healthy
pcrsalmo.192.jpg,Salmonella
pcrcocci.280.jpg,Coccidiosis
cocci.567.jpg,Coccidiosis
healthy.260.jpg,Healthy
cocci.1690.jpg,Coccidiosis
cocci.1042.jpg,Coccidiosis
healthy.1452.jpg,Healthy
salmo.101.jpg,Salmonella
healthy.1178.jpg,Healthy
pcrhealthy.127.jpg,Healthy
healthy.621.jpg,Healthy
pcrhealthy.270.jpg,Healthy
healthy.1895.jpg,Healthy
salmo.1579.jpg,Salmonella
ncd.283.jpg,New Castle Disease
cocci.563.jpg,Coccidiosis
cocci.2027.jpg,Coccidiosis
healthy.84.jpg,Healthy
cocci.1045.jpg,Coccidiosis
salmo.219.jpg,Salmonella
healthy.1639.jpg,Healthy
salmo.902.jpg,Salmonella
salmo.1110.jpg,Salmonella
salmo.1509.jpg,Salmonella
cocci.682.jpg,Coccidiosis
healthy.967.jpg,Healthy
healthy.261.jpg,Healthy
cocci.2013.jpg,Coccidiosis
salmo.1116.jpg,Salmonella
pcrsalmo.87.jpg,Salmonella
salmo.494.jpg,Salmonella
ncd.156.jpg,New Castle Disease
salmo.440.jpg,Salmonella
salmo.978.jpg,Salmonella
cocci.288.jpg,Coccidiosis
pcrsalmo.173.jpg,Salmonella
healthy.936.jpg,Healthy
healthy.417.jpg,Healthy
healthy.519.jpg,Healthy
cocci.1160.jpg,Coccidiosis
cocci.49.jpg,Coccidiosis
cocci.604.jpg,Coccidiosis
healthy.998.jpg,Healthy
healthy.1601.jpg,Healthy
salmo.1432.jpg,Salmonella
cocci.343.jpg,Coccidiosis
healthy.16.jpg,Healthy
healthy.1000.jpg,Healthy
salmo.1631.jpg,Salmonella
salmo.202.jpg,Salmonella
pcrncd.62.jpg,New Castle Disease
pcrcocci.50.jpg,Coccidiosis
healthy.1163.jpg,Healthy
cocci.1595.jpg,Coccidiosis
salmo.505.jpg,Salmonella
healthy.187.jpg,Healthy
pcrsalmo.176.jpg,Salmonella
healthy.421.jpg,Healthy
healthy.1699.jpg,Healthy
ncd.281.jpg,New Castle Disease
pcrhealthy.135.jpg,Healthy
pcrcocci.232.jpg,Coccidiosis
pcrcocci.86.jpg,Coccidiosis
salmo.2137.jpg,Salmonella
healthy.917.jpg,Healthy
healthy.1224.jpg,Healthy
healthy.1255.jpg,Healthy
healthy.557.jpg,Healthy
healthy.953.jpg,Healthy
salmo.1034.jpg,Salmonella
cocci.1445.jpg,Coccidiosis
pcrncd.122.jpg,New Castle Disease
healthy.860.jpg,Healthy
healthy.1789.jpg,Healthy
ncd.250.jpg,New Castle Disease
healthy.1954.jpg,Healthy
healthy.120.jpg,Healthy
healthy.1586.jpg,Healthy
pcrcocci.190.jpg,Coccidiosis
cocci.84.jpg,Coccidiosis
ncd.51.jpg,New Castle Disease
cocci.1456.jpg,Coccidiosis
pcrncd.109.jpg,New Castle Disease
salmo.335.jpg,Salmonella
salmo.1482.jpg,Salmonella
pcrcocci.59.jpg,Coccidiosis
salmo.1320.jpg,Salmonella
salmo.1644.jpg,Salmonella
healthy.1555.jpg,Healthy
salmo.1201.jpg,Salmonella
healthy.241.jpg,Healthy
cocci.763.jpg,Coccidiosis
healthy.1657.jpg,Healthy
healthy.1411.jpg,Healthy
salmo.1057.jpg,Salmonella
cocci.1088.jpg,Coccidiosis
cocci.349.jpg,Coccidiosis
cocci.903.jpg,Coccidiosis
pcrcocci.271.jpg,Coccidiosis
ncd.245.jpg,New Castle Disease
healthy.253.jpg,Healthy
cocci.978.jpg,Coccidiosis
salmo.742.jpg,Salmonella
salmo.248.jpg,Salmonella
cocci.1680.jpg,Coccidiosis
salmo.1099.jpg,Salmonella
cocci.266.jpg,Coccidiosis
healthy.1636.jpg,Healthy
healthy.679.jpg,Healthy
cocci.418.jpg,Coccidiosis
cocci.661.jpg,Coccidiosis
healthy.683.jpg,Healthy
salmo.352.jpg,Salmonella
cocci.236.jpg,Coccidiosis
pcrhealthy.305.jpg,Healthy
salmo.286.jpg,Salmonella
salmo.1953.jpg,Salmonella
cocci.822.jpg,Coccidiosis
pcrsalmo.51.jpg,Salmonella
healthy.1015.jpg,Healthy
healthy.1814.jpg,Healthy
salmo.846.jpg,Salmonella
healthy.567.jpg,Healthy
healthy.1347.jpg,Healthy
healthy.205.jpg,Healthy
cocci.1757.jpg,Coccidiosis
cocci.1781.jpg,Coccidiosis
salmo.2075.jpg,Salmonella
salmo.1421.jpg,Salmonella
healthy.227.jpg,Healthy
healthy.1370.jpg,Healthy
cocci.548.jpg,Coccidiosis
pcrcocci.272.jpg,Coccidiosis
healthy.2006.jpg,Healthy
healthy.304.jpg,Healthy
cocci.1201.jpg,Coccidiosis
pcrcocci.242.jpg,Coccidiosis
cocci.416.jpg,Coccidiosis
cocci.533.jpg,Coccidiosis
pcrhealthy.128.jpg,Healthy
pcrhealthy.297.jpg,Healthy
pcrsalmo.59.jpg,Salmonella
salmo.813.jpg,Salmonella
pcrncd.134.jpg,New Castle Disease
pcrhealthy.276.jpg,Healthy
healthy.1772.jpg,Healthy
salmo.1186.jpg,Salmonella
salmo.1687.jpg,Salmonella
pcrsalmo.286.jpg,Salmonella
cocci.1859.jpg,Coccidiosis
salmo.1724.jpg,Salmonella
cocci.1038.jpg,Coccidiosis
cocci.426.jpg,Coccidiosis
healthy.353.jpg,Healthy
salmo.1714.jpg,Salmonella
salmo.1027.jpg,Salmonella
pcrsalmo.257.jpg,Salmonella
salmo.1602.jpg,Salmonella
pcrhealthy.73.jpg,Healthy
pcrhealthy.252.jpg,Healthy
salmo.362.jpg,Salmonella
salmo.999.jpg,Salmonella
cocci.472.jpg,Coccidiosis
cocci.70.jpg,Coccidiosis
salmo.483.jpg,Salmonella
salmo.1830.jpg,Salmonella
cocci.364.jpg,Coccidiosis
healthy.747.jpg,Healthy
salmo.1876.jpg,Salmonella
pcrncd.51.jpg,New Castle Disease
healthy.396.jpg,Healthy
pcrcocci.113.jpg,Coccidiosis
cocci.1212.jpg,Coccidiosis
healthy.22.jpg,Healthy
salmo.2165.jpg,Salmonella
salmo.358.jpg,Salmonella
healthy.453.jpg,Healthy
cocci.1248.jpg,Coccidiosis
ncd.201.jpg,New Castle Disease
ncd.295.jpg,New Castle Disease
healthy.1448.jpg,Healthy
cocci.28.jpg,Coccidiosis
salmo.220.jpg,Salmonella
cocci.609.jpg,Coccidiosis
cocci.764.jpg,Coccidiosis
salmo.149.jpg,Salmonella
salmo.1849.jpg,Salmonella
salmo.1275.jpg,Salmonella
salmo.504.jpg,Salmonella
salmo.648.jpg,Salmonella
salmo.973.jpg,Salmonella
cocci.1914.jpg,Coccidiosis
salmo.257.jpg,Salmonella
healthy.1167.jpg,Healthy
cocci.1938.jpg,Coccidiosis
pcrhealthy.14.jpg,Healthy
cocci.381.jpg,Coccidiosis
salmo.1891.jpg,Salmonella
salmo.167.jpg,Salmonella
pcrsalmo.175.jpg,Salmonella
cocci.1213.jpg,Coccidiosis
ncd.247.jpg,New Castle Disease
pcrsalmo.42.jpg,Salmonella
salmo.1243.jpg,Salmonella
healthy.88.jpg,Healthy
salmo.1388.jpg,Salmonella
salmo.251.jpg,Salmonella
healthy.588.jpg,Healthy
pcrsalmo.336.jpg,Salmonella
cocci.1852.jpg,Coccidiosis
pcrcocci.120.jpg,Coccidiosis
salmo.928.jpg,Salmonella
healthy.1928.jpg,Healthy
salmo.525.jpg,Salmonella
cocci.753.jpg,Coccidiosis
salmo.1337.jpg,Salmonella
salmo.15.jpg,Salmonella
pcrhealthy.293.jpg,Healthy
pcrhealthy.129.jpg,Healthy
ncd.107.jpg,New Castle Disease
healthy.1076.jpg,Healthy
healthy.42.jpg,Healthy
healthy.2009.jpg,Healthy
healthy.10.jpg,Healthy
cocci.390.jpg,Coccidiosis
salmo.800.jpg,Salmonella
salmo.344.jpg,Salmonella
salmo.1162.jpg,Salmonella
salmo.795.jpg,Salmonella
healthy.447.jpg,Healthy
salmo.324.jpg,Salmonella
cocci.249.jpg,Coccidiosis
pcrncd.121.jpg,New Castle Disease
salmo.290.jpg,Salmonella
cocci.125.jpg,Coccidiosis
salmo.2045.jpg,Salmonella
salmo.1808.jpg,Salmonella
healthy.39.jpg,Healthy
healthy.1581.jpg,Healthy
cocci.1102.jpg,Coccidiosis
cocci.290.jpg,Coccidiosis
cocci.439.jpg,Coccidiosis
cocci.1537.jpg,Coccidiosis
healthy.264.jpg,Healthy
healthy.133.jpg,Healthy
cocci.1255.jpg,Coccidiosis
salmo.1905.jpg,Salmonella
healthy.1145.jpg,Healthy
salmo.753.jpg,Salmonella
healthy.460.jpg,Healthy
healthy.488.jpg,Healthy
pcrsalmo.108.jpg,Salmonella
pcrhealthy.159.jpg,Healthy
salmo.1966.jpg,Salmonella
salmo.196.jpg,Salmonella
pcrcocci.26.jpg,Coccidiosis
cocci.676.jpg,Coccidiosis
ncd.341.jpg,New Castle Disease
pcrsalmo.241.jpg,Salmonella
healthy.1501.jpg,Healthy
salmo.496.jpg,Salmonella
pcrncd.15.jpg,New Castle Disease
cocci.942.jpg,Coccidiosis
pcrhealthy.124.jpg,Healthy
cocci.1326.jpg,Coccidiosis
ncd.85.jpg,New Castle Disease
